CustomerID,Product,PurchaseDate,Quantity,UnitPrice,CustomerName,ProductCategory,PaymentMethod,ReviewRating,TotalPrice
C5663,Chair,2025-04-01,4,231.92,Customer C5663,Office Supplies,Cash,3,927.68
C9376,Printer,2025-05-02,5,406.75,Customer C9376,Electronics,Gift Card,5,2033.75
C2933,Tablet,2025-06-27,5,299.64,Customer C2933,Electronics,Cash,5,1498.2
C4434,Monitor,2024-10-12,2,443.01,Customer C4434,Office Supplies,Gift Card,3,886.02
C9595,Monitor,2024-06-30,5,220.51,Customer C9595,Electronics,Online,2,1102.55
C2364,Desk,2024-08-12,3,729.13,Customer C2364,Office Supplies,Gift Card,2,2187.39
C6805,Tablet,2023-05-06,8,301.75,Customer C6805,Electronics,Credit Card,3,2414
C1418,Phone,2024-09-22,5,786.24,Customer C1418,Furniture,Credit Card,4,3931.2
C4706,Chair,2024-02-21,6,484.73,Customer C4706,Electronics,Debit Card,3,2908.38
C4347,Chair,2025-02-24,3,600.34,Customer C4347,Furniture,Credit Card,4,1801.02
C1671,Tablet,2023-03-28,2,332.97,Customer C1671,Electronics,Online,2,665.94
C6730,Monitor,2023-10-22,8,555.18,Customer C6730,Electronics,Cash,2,4441.44
C5809,Phone,2025-02-03,5,93.9,Customer C5809,Electronics,Gift Card,3,469.5
C6812,Chair,2024-04-12,8,152.71,Customer C6812,Office Supplies,Cash,4,1221.68
C2143,Monitor,2024-10-31,7,653.64,Customer C2143,Electronics,Cash,5,4575.48
C1885,Phone,2025-05-29,1,83.94,Customer C1885,Office Supplies,Gift Card,5,83.94
C2037,Desk,2024-06-05,4,170.91,Customer C2037,Electronics,Debit Card,2,683.64
C5049,Tablet,2025-03-09,8,335.81,Customer C5049,Furniture,Debit Card,1,2686.48
C8382,Desk,2024-12-09,4,229.4,Customer C8382,Furniture,Debit Card,1,917.6
C2728,Chair,2025-03-06,4,536.23,Customer C2728,Electronics,Credit Card,4,2144.92
C7319,Phone,2023-12-17,1,654.47,Customer C7319,Furniture,Credit Card,4,654.47
C1837,Chair,2023-01-01,3,366.1,Customer C1837,Office Supplies,Debit Card,2,1098.3
C9898,Chair,2023-03-17,8,433.99,Customer C9898,Furniture,Credit Card,3,3471.92
C8814,Laptop,2025-01-10,1,482.69,Customer C8814,Electronics,Debit Card,5,482.69
C4385,Tablet,2023-02-17,3,695.18,Customer C4385,Electronics,Online,1,2085.54
C5225,Laptop,2023-11-28,7,194.8,Customer C5225,Furniture,Debit Card,4,1363.6
C7411,Desk,2024-10-28,2,173.39,Customer C7411,Electronics,Credit Card,1,346.78
C8750,Tablet,2024-01-24,7,511.56,Customer C8750,Office Supplies,Cash,3,3580.92
C3708,Laptop,2023-05-10,6,653,Customer C3708,Office Supplies,Debit Card,4,3918
C2776,Printer,2025-02-03,7,354.53,Customer C2776,Office Supplies,Debit Card,3,2481.71
C2562,Tablet,2023-10-12,6,685.4,Customer C2562,Furniture,Debit Card,3,4112.4
C3354,Desk,2025-06-14,3,194.47,Customer C3354,Furniture,Credit Card,2,583.41
C5421,Chair,2024-07-04,7,277.24,Customer C5421,Electronics,Credit Card,4,1940.68
C9622,Phone,2024-06-16,3,759.6,Customer C9622,Electronics,Credit Card,5,2278.8
C3333,Tablet,2024-05-13,7,656.21,Customer C3333,Electronics,Cash,5,4593.47
C7286,Desk,2023-07-11,5,476.01,Customer C7286,Furniture,Gift Card,4,2380.05
C9401,Monitor,2024-08-06,1,199.99,Customer C9401,Electronics,Credit Card,1,199.99
C2727,Laptop,2023-07-23,1,503.37,Customer C2727,Furniture,Cash,3,503.37
C2130,Monitor,2024-04-12,3,444.27,Customer C2130,Furniture,Debit Card,2,1332.81
C4420,Chair,2024-02-05,2,236.14,Customer C4420,Electronics,Credit Card,2,472.28
C7115,Desk,2024-12-22,8,171.58,Customer C7115,Office Supplies,Gift Card,4,1372.64
C6807,Phone,2025-01-05,6,139.58,Customer C6807,Furniture,Debit Card,4,837.48
C9614,Desk,2025-04-30,5,667.3,Customer C9614,Electronics,Cash,1,3336.5
C4862,Printer,2023-06-29,8,265.71,Customer C4862,Office Supplies,Debit Card,4,2125.68
C2255,Printer,2024-08-12,8,407.6,Customer C2255,Furniture,Gift Card,4,3260.8
C4369,Tablet,2024-11-02,3,300.82,Customer C4369,Electronics,Online,2,902.46
C1814,Desk,2023-12-02,2,113.13,Customer C1814,Electronics,Cash,3,226.26
C8788,Tablet,2024-04-25,3,292.42,Customer C8788,Office Supplies,Cash,4,877.26
C3761,Desk,2023-09-10,4,134.59,Customer C3761,Furniture,Online,3,538.36
C2659,Monitor,2023-08-03,1,563.53,Customer C2659,Furniture,Online,2,563.53
C5898,Laptop,2024-01-16,5,791.03,Customer C5898,Electronics,Gift Card,1,3955.15
C4055,Tablet,2023-02-11,6,89.02,Customer C4055,Electronics,Cash,5,534.12
C6270,Laptop,2024-07-15,3,773.39,Customer C6270,Furniture,Gift Card,5,2320.17
C5457,Tablet,2024-01-13,2,187.21,Customer C5457,Office Supplies,Credit Card,1,374.42
C2882,Laptop,2025-04-13,6,19.09,Customer C2882,Furniture,Online,3,114.54
C6426,Chair,2025-03-23,5,446.59,Customer C6426,Office Supplies,Online,2,2232.95
C7600,Chair,2024-05-18,4,223.63,Customer C7600,Office Supplies,Online,1,894.52
C4731,Printer,2025-05-06,7,616.71,Customer C4731,Furniture,Online,2,4316.97
C8199,Printer,2024-03-28,8,19.29,Customer C8199,Electronics,Online,4,154.32
C4991,Laptop,2023-10-06,7,38.24,Customer C4991,Furniture,Credit Card,1,267.68
C1972,Printer,2023-07-24,1,717.94,Customer C1972,Furniture,Debit Card,1,717.94
C8799,Printer,2023-03-19,6,762.24,Customer C8799,Furniture,Credit Card,2,4573.44
C6200,Laptop,2023-02-04,5,228.61,Customer C6200,Electronics,Gift Card,2,1143.05
C5983,Tablet,2023-06-07,8,369.33,Customer C5983,Office Supplies,Debit Card,5,2954.64
C6809,Laptop,2024-10-21,1,531.54,Customer C6809,Furniture,Cash,1,531.54
C9553,Desk,2024-11-02,6,525.89,Customer C9553,Office Supplies,Online,1,3155.34
C7345,Laptop,2025-01-23,1,95.7,Customer C7345,Furniture,Debit Card,4,95.7
C1763,Laptop,2023-05-26,6,171.16,Customer C1763,Furniture,Debit Card,5,1026.96
C2830,Tablet,2023-07-19,8,518.52,Customer C2830,Electronics,Gift Card,5,4148.16
C7046,Tablet,2024-06-13,7,741.81,Customer C7046,Electronics,Debit Card,4,5192.67
C1254,Monitor,2025-01-12,2,259.37,Customer C1254,Furniture,Cash,5,518.74
C1857,Laptop,2024-04-21,6,625.48,Customer C1857,Electronics,Debit Card,1,3752.88
C3513,Monitor,2024-05-04,7,631.26,Customer C3513,Electronics,Credit Card,5,4418.82
C9670,Desk,2025-05-07,1,580.18,Customer C9670,Electronics,Cash,3,580.18
C7175,Tablet,2024-05-11,5,432.75,Customer C7175,Furniture,Online,5,2163.75
C7332,Laptop,2024-10-11,2,697.26,Customer C7332,Electronics,Credit Card,1,1394.52
C9275,Phone,2025-05-25,4,150.13,Customer C9275,Electronics,Gift Card,2,600.52
C7537,Monitor,2023-09-19,6,334.15,Customer C7537,Furniture,Debit Card,4,2004.9
C7866,Monitor,2024-07-10,3,145.13,Customer C7866,Electronics,Cash,3,435.39
C8663,Laptop,2025-05-27,4,676.14,Customer C8663,Office Supplies,Gift Card,1,2704.56
C3103,Printer,2025-02-14,7,402,Customer C3103,Furniture,Cash,1,2814
C9976,Phone,2024-06-17,8,247.59,Customer C9976,Office Supplies,Cash,1,1980.72
C7629,Monitor,2023-10-10,4,135.77,Customer C7629,Furniture,Debit Card,3,543.08
C1486,Phone,2023-06-28,1,391.35,Customer C1486,Office Supplies,Gift Card,5,391.35
C5253,Tablet,2025-04-12,6,378.33,Customer C5253,Furniture,Credit Card,5,2269.98
C2950,Chair,2023-11-17,1,757.24,Customer C2950,Office Supplies,Credit Card,2,757.24
C4162,Phone,2024-02-25,1,543.76,Customer C4162,Furniture,Debit Card,5,543.76
C4204,Chair,2024-08-09,5,460.25,Customer C4204,Furniture,Online,2,2301.25
C5085,Chair,2023-02-21,7,148.32,Customer C5085,Electronics,Gift Card,3,1038.24
C6059,Laptop,2024-09-25,3,506.55,Customer C6059,Electronics,Debit Card,5,1519.65
C2422,Monitor,2024-09-02,7,716.84,Customer C2422,Office Supplies,Cash,2,5017.88
C7729,Printer,2024-11-10,8,571.69,Customer C7729,Office Supplies,Online,1,4573.52
C9367,Printer,2024-06-07,1,77.78,Customer C9367,Furniture,Cash,4,77.78
C1578,Tablet,2025-04-27,7,71.72,Customer C1578,Electronics,Online,4,502.04
C4542,Laptop,2025-02-25,6,416.07,Customer C4542,Furniture,Debit Card,1,2496.42
C9725,Desk,2024-10-15,2,118.09,Customer C9725,Furniture,Online,4,236.18
C4367,Desk,2023-10-21,5,389.64,Customer C4367,Furniture,Cash,5,1948.2
C8755,Laptop,2024-07-25,1,193.13,Customer C8755,Office Supplies,Gift Card,4,193.13
C1472,Printer,2023-05-11,2,739.2,Customer C1472,Electronics,Credit Card,4,1478.4
C3073,Monitor,2024-09-12,1,634.05,Customer C3073,Furniture,Cash,2,634.05
C8383,Tablet,2024-07-14,6,284.15,Customer C8383,Furniture,Online,1,1704.9
C1956,Monitor,2023-12-18,6,296.53,Customer C1956,Furniture,Online,3,1779.18
C3845,Chair,2023-03-25,4,84.57,Customer C3845,Electronics,Gift Card,5,338.28
C5759,Monitor,2025-06-15,2,219.67,Customer C5759,Furniture,Online,2,439.34
C6301,Printer,2024-05-03,7,41.71,Customer C6301,Electronics,Cash,5,291.97
C2621,Chair,2025-02-01,2,740.52,Customer C2621,Office Supplies,Online,5,1481.04
C1754,Printer,2023-02-12,4,213.16,Customer C1754,Furniture,Gift Card,2,852.64
C3813,Chair,2025-04-06,8,651.37,Customer C3813,Electronics,Credit Card,3,5210.96
C9267,Monitor,2023-12-02,3,409.39,Customer C9267,Office Supplies,Cash,3,1228.17
C2327,Phone,2024-10-21,7,501.04,Customer C2327,Furniture,Credit Card,1,3507.28
C1314,Monitor,2023-12-18,8,419.04,Customer C1314,Furniture,Debit Card,3,3352.32
C1889,Phone,2023-07-29,6,412.16,Customer C1889,Furniture,Gift Card,3,2472.96
C6777,Desk,2024-11-08,3,244.2,Customer C6777,Electronics,Online,1,732.6
C6551,Phone,2023-01-13,7,113.4,Customer C6551,Electronics,Cash,3,793.8
C7143,Tablet,2023-09-02,8,242.59,Customer C7143,Office Supplies,Debit Card,3,1940.72
C5363,Tablet,2024-05-16,7,626.07,Customer C5363,Office Supplies,Credit Card,4,4382.49
C5730,Phone,2023-08-06,6,705.92,Customer C5730,Office Supplies,Credit Card,5,4235.52
C5550,Phone,2025-05-06,4,683.24,Customer C5550,Office Supplies,Cash,5,2732.96
C6979,Desk,2024-04-21,1,99.7,Customer C6979,Electronics,Gift Card,4,99.7
C5017,Monitor,2025-03-05,7,699.91,Customer C5017,Office Supplies,Cash,5,4899.37
C3761,Desk,2024-11-10,2,162.74,Customer C3761,Office Supplies,Cash,4,325.48
C1882,Tablet,2023-11-23,6,101.6,Customer C1882,Office Supplies,Cash,5,609.6
C6028,Tablet,2024-01-24,1,729.15,Customer C6028,Office Supplies,Credit Card,3,729.15
C7325,Laptop,2025-03-23,6,316.6,Customer C7325,Furniture,Online,2,1899.6
C4555,Chair,2025-03-06,7,115.44,Customer C4555,Office Supplies,Credit Card,1,808.08
C2231,Desk,2024-03-02,5,698.24,Customer C2231,Office Supplies,Debit Card,4,3491.2
C6997,Chair,2024-11-07,5,536.15,Customer C6997,Electronics,Gift Card,2,2680.75
C5781,Phone,2024-03-27,4,155.35,Customer C5781,Furniture,Online,4,621.4
C8244,Desk,2024-12-05,7,408.12,Customer C8244,Electronics,Cash,5,2856.84
C2062,Printer,2023-08-14,8,223.96,Customer C2062,Furniture,Gift Card,4,1791.68
C8254,Phone,2024-05-12,8,126.49,Customer C8254,Electronics,Cash,5,1011.92
C3635,Monitor,2024-06-24,3,194.63,Customer C3635,Electronics,Cash,1,583.89
C4681,Laptop,2023-05-03,6,779.23,Customer C4681,Furniture,Debit Card,5,4675.38
C9032,Desk,2024-01-16,5,711.73,Customer C9032,Electronics,Debit Card,1,3558.65
C3924,Desk,2024-07-25,3,24.41,Customer C3924,Furniture,Debit Card,2,73.23
C4649,Laptop,2024-05-24,1,621.01,Customer C4649,Furniture,Online,1,621.01
C8318,Laptop,2023-02-06,7,770.7,Customer C8318,Furniture,Gift Card,1,5394.9
C4601,Monitor,2023-01-29,2,748.38,Customer C4601,Office Supplies,Gift Card,5,1496.76
C1108,Phone,2025-03-16,4,589.85,Customer C1108,Electronics,Debit Card,3,2359.4
C9164,Desk,2023-02-19,3,38.57,Customer C9164,Electronics,Cash,2,115.71
C6283,Monitor,2023-07-29,6,536.56,Customer C6283,Furniture,Credit Card,4,3219.36
C9569,Printer,2023-01-12,6,799.91,Customer C9569,Office Supplies,Credit Card,4,4799.46
C2935,Monitor,2023-08-09,3,646.65,Customer C2935,Office Supplies,Cash,4,1939.95
C6117,Phone,2024-10-07,1,87.28,Customer C6117,Electronics,Cash,3,87.28
C7903,Laptop,2023-09-14,7,693.18,Customer C7903,Office Supplies,Cash,2,4852.26
C2838,Tablet,2024-03-20,7,584.78,Customer C2838,Electronics,Online,1,4093.46
C4971,Chair,2023-07-01,3,98.62,Customer C4971,Office Supplies,Online,1,295.86
C4852,Desk,2024-08-10,2,299.46,Customer C4852,Electronics,Gift Card,3,598.92
C4650,Tablet,2024-12-19,5,172.17,Customer C4650,Electronics,Gift Card,4,860.85
C4414,Monitor,2025-06-20,1,220.45,Customer C4414,Office Supplies,Online,3,220.45
C4969,Monitor,2024-07-07,4,77.31,Customer C4969,Electronics,Gift Card,3,309.24
C6707,Desk,2024-05-24,8,594.75,Customer C6707,Office Supplies,Gift Card,5,4758
C5406,Printer,2023-06-03,7,346.05,Customer C5406,Electronics,Gift Card,1,2422.35
C1393,Tablet,2024-12-15,4,169.16,Customer C1393,Electronics,Credit Card,1,676.64
C8486,Tablet,2023-04-02,2,289.02,Customer C8486,Furniture,Debit Card,2,578.04
C7366,Tablet,2024-05-03,8,258.84,Customer C7366,Furniture,Credit Card,2,2070.72
C2317,Printer,2025-05-21,1,52.91,Customer C2317,Electronics,Online,3,52.91
C6789,Desk,2023-08-01,6,633.4,Customer C6789,Office Supplies,Cash,2,3800.4
C7884,Phone,2024-09-12,1,417.04,Customer C7884,Office Supplies,Gift Card,3,417.04
C9268,Chair,2023-01-17,3,199.86,Customer C9268,Electronics,Online,2,599.58
C2980,Printer,2023-03-05,2,523.38,Customer C2980,Furniture,Credit Card,3,1046.76
C4214,Laptop,2024-07-13,8,598.48,Customer C4214,Furniture,Debit Card,1,4787.84
C5977,Phone,2024-10-03,8,645.74,Customer C5977,Office Supplies,Gift Card,5,5165.92
C2188,Chair,2024-02-06,3,107.73,Customer C2188,Furniture,Online,5,323.19
C7787,Desk,2023-09-05,5,192.39,Customer C7787,Electronics,Gift Card,1,961.95
C7754,Monitor,2024-12-02,2,479.88,Customer C7754,Electronics,Gift Card,5,959.76
C9406,Printer,2023-12-11,8,785.49,Customer C9406,Office Supplies,Cash,5,6283.92
C7514,Monitor,2025-05-25,5,323.88,Customer C7514,Furniture,Gift Card,2,1619.4
C8668,Monitor,2023-12-01,2,86.85,Customer C8668,Electronics,Debit Card,1,173.7
C2464,Laptop,2023-08-09,2,531.2,Customer C2464,Electronics,Credit Card,5,1062.4
C2018,Desk,2023-10-15,7,692.66,Customer C2018,Office Supplies,Debit Card,5,4848.62
C3182,Tablet,2025-02-19,7,209.87,Customer C3182,Furniture,Online,2,1469.09
C3832,Tablet,2023-11-28,3,450.18,Customer C3832,Furniture,Gift Card,1,1350.54
C1365,Laptop,2023-05-12,3,484.69,Customer C1365,Office Supplies,Cash,3,1454.07
C8781,Desk,2024-02-26,5,664.51,Customer C8781,Office Supplies,Online,1,3322.55
C5806,Desk,2023-11-02,2,237.63,Customer C5806,Office Supplies,Online,3,475.26
C8014,Printer,2025-02-28,7,666.21,Customer C8014,Furniture,Credit Card,2,4663.47
C7248,Chair,2024-04-15,6,278.04,Customer C7248,Office Supplies,Debit Card,3,1668.24
C3658,Chair,2023-12-16,3,603.87,Customer C3658,Electronics,Gift Card,4,1811.61
C9157,Monitor,2024-05-13,3,321.86,Customer C9157,Electronics,Cash,3,965.58
C2319,Monitor,2025-03-15,6,78.52,Customer C2319,Furniture,Credit Card,2,471.12
C3852,Tablet,2024-03-02,7,212.84,Customer C3852,Furniture,Cash,2,1489.88
C5045,Monitor,2025-03-31,3,316.78,Customer C5045,Furniture,Gift Card,5,950.34
C4992,Monitor,2024-12-20,6,665.94,Customer C4992,Office Supplies,Gift Card,5,3995.64
C1547,Chair,2024-05-18,2,307.39,Customer C1547,Electronics,Debit Card,3,614.78
C5585,Laptop,2024-02-11,7,482.42,Customer C5585,Furniture,Debit Card,4,3376.94
C1688,Phone,2023-05-06,5,726.07,Customer C1688,Office Supplies,Credit Card,2,3630.35
C2751,Laptop,2025-01-28,5,433.22,Customer C2751,Electronics,Online,3,2166.1
C9808,Tablet,2025-04-09,2,461.16,Customer C9808,Office Supplies,Gift Card,1,922.32
C3111,Chair,2023-04-21,7,230.88,Customer C3111,Furniture,Cash,5,1616.16
C7924,Desk,2023-08-07,5,793.17,Customer C7924,Electronics,Cash,3,3965.85
C1455,Laptop,2024-05-09,1,152.57,Customer C1455,Furniture,Debit Card,3,152.57
C3335,Laptop,2025-05-20,5,282.24,Customer C3335,Furniture,Cash,1,1411.2
C4830,Desk,2023-02-22,4,389.11,Customer C4830,Electronics,Cash,5,1556.44
C7291,Desk,2023-04-17,2,477,Customer C7291,Office Supplies,Credit Card,2,954
C9685,Phone,2023-08-21,7,790.77,Customer C9685,Office Supplies,Credit Card,3,5535.39
C2063,Phone,2024-08-16,4,234.89,Customer C2063,Office Supplies,Cash,1,939.56
C1854,Monitor,2023-08-12,2,226.03,Customer C1854,Electronics,Cash,5,452.06
C2782,Phone,2025-06-05,1,522.43,Customer C2782,Electronics,Online,3,522.43
C1736,Monitor,2025-06-20,4,219.75,Customer C1736,Office Supplies,Cash,3,879
C4889,Desk,2024-11-18,3,660.31,Customer C4889,Office Supplies,Credit Card,1,1980.93
C1094,Phone,2023-07-07,6,699.01,Customer C1094,Furniture,Credit Card,5,4194.06
C3431,Chair,2025-01-15,1,212.45,Customer C3431,Furniture,Gift Card,1,212.45
C5311,Monitor,2025-01-16,8,793.36,Customer C5311,Office Supplies,Credit Card,3,6346.88
C3477,Chair,2024-11-17,1,776.01,Customer C3477,Electronics,Online,2,776.01
C1135,Printer,2023-03-05,7,409.52,Customer C1135,Office Supplies,Credit Card,1,2866.64
C5034,Laptop,2023-04-27,4,43.41,Customer C5034,Electronics,Online,4,173.64
C7561,Laptop,2023-11-06,6,256.17,Customer C7561,Furniture,Cash,2,1537.02
C2651,Tablet,2025-04-11,3,367.65,Customer C2651,Electronics,Cash,5,1102.95
C6785,Phone,2023-04-14,2,524.03,Customer C6785,Office Supplies,Debit Card,4,1048.06
C5605,Desk,2023-01-25,8,570.88,Customer C5605,Electronics,Cash,4,4567.04
C6735,Printer,2024-02-20,7,580.99,Customer C6735,Furniture,Cash,1,4066.93
C5106,Laptop,2025-04-09,1,102.28,Customer C5106,Electronics,Debit Card,2,102.28
C5050,Desk,2023-10-20,1,6.06,Customer C5050,Office Supplies,Cash,4,6.06
C8297,Desk,2025-06-17,5,663.64,Customer C8297,Furniture,Gift Card,4,3318.2
C4142,Chair,2024-05-11,3,418.46,Customer C4142,Electronics,Debit Card,3,1255.38
C3720,Desk,2023-12-16,7,361.11,Customer C3720,Office Supplies,Online,2,2527.77
C8033,Monitor,2023-04-29,7,791.44,Customer C8033,Office Supplies,Debit Card,1,5540.08
C6915,Chair,2023-05-09,1,259.45,Customer C6915,Office Supplies,Gift Card,4,259.45
C3459,Monitor,2024-10-31,4,458.7,Customer C3459,Furniture,Credit Card,1,1834.8
C5012,Desk,2023-10-29,2,71.75,Customer C5012,Electronics,Cash,1,143.5
C4933,Monitor,2025-04-18,3,728.49,Customer C4933,Office Supplies,Credit Card,3,2185.47
C1280,Printer,2023-11-12,6,764.64,Customer C1280,Office Supplies,Gift Card,1,4587.84
C2553,Phone,2023-02-14,2,354.76,Customer C2553,Office Supplies,Debit Card,3,709.52
C7897,Tablet,2023-09-14,7,431.76,Customer C7897,Office Supplies,Debit Card,1,3022.32
C9295,Tablet,2024-10-31,3,326.96,Customer C9295,Furniture,Debit Card,4,980.88
C9329,Desk,2025-02-07,7,58.87,Customer C9329,Office Supplies,Debit Card,2,412.09
C7543,Desk,2023-02-25,8,304.66,Customer C7543,Furniture,Online,3,2437.28
C2501,Laptop,2025-02-22,8,371.46,Customer C2501,Office Supplies,Gift Card,4,2971.68
C9680,Chair,2023-01-03,4,576.95,Customer C9680,Office Supplies,Cash,5,2307.8
C6653,Monitor,2025-04-07,6,46.22,Customer C6653,Electronics,Debit Card,1,277.32
C6852,Desk,2023-12-10,1,766.75,Customer C6852,Electronics,Debit Card,4,766.75
C7590,Chair,2023-11-01,3,569.72,Customer C7590,Furniture,Cash,4,1709.16
C8789,Printer,2023-11-15,2,399.01,Customer C8789,Furniture,Debit Card,5,798.02
C3218,Phone,2023-07-21,8,159.84,Customer C3218,Furniture,Debit Card,3,1278.72
C2091,Tablet,2025-01-05,3,55.83,Customer C2091,Electronics,Credit Card,2,167.49
C6326,Tablet,2025-01-26,8,751.94,Customer C6326,Furniture,Gift Card,3,6015.52
C5519,Desk,2024-05-24,8,408.05,Customer C5519,Office Supplies,Credit Card,5,3264.4
C3603,Monitor,2024-06-11,2,355.97,Customer C3603,Office Supplies,Cash,3,711.94
C4906,Chair,2025-01-14,5,367.34,Customer C4906,Electronics,Credit Card,5,1836.7
C5329,Desk,2024-07-20,4,125.77,Customer C5329,Office Supplies,Debit Card,2,503.08
C7483,Phone,2023-06-21,2,748.75,Customer C7483,Office Supplies,Debit Card,4,1497.5
C2482,Printer,2025-05-14,6,474.95,Customer C2482,Furniture,Debit Card,1,2849.7
C2081,Chair,2024-07-01,4,698.9,Customer C2081,Furniture,Credit Card,4,2795.6
C7355,Chair,2023-09-29,8,136.12,Customer C7355,Office Supplies,Gift Card,3,1088.96
C3901,Laptop,2023-03-11,8,641.99,Customer C3901,Electronics,Online,3,5135.92
C4057,Chair,2024-01-23,2,451.32,Customer C4057,Office Supplies,Gift Card,2,902.64
C4367,Tablet,2023-10-24,4,240.87,Customer C4367,Furniture,Debit Card,2,963.48
C3257,Tablet,2023-08-30,3,274.81,Customer C3257,Electronics,Cash,4,824.43
C9040,Tablet,2023-01-02,5,138.97,Customer C9040,Electronics,Debit Card,2,694.85
C3450,Laptop,2023-03-14,1,261.2,Customer C3450,Electronics,Credit Card,1,261.2
C2562,Desk,2025-04-27,6,529.47,Customer C2562,Office Supplies,Gift Card,1,3176.82
C8579,Phone,2024-03-18,2,57.91,Customer C8579,Furniture,Online,3,115.82
C8285,Phone,2025-01-27,3,383.22,Customer C8285,Office Supplies,Cash,3,1149.66
C4222,Chair,2025-01-31,5,224.11,Customer C4222,Furniture,Debit Card,1,1120.55
C5693,Tablet,2023-10-28,8,238.87,Customer C5693,Furniture,Cash,4,1910.96
C9853,Chair,2024-05-12,4,360.23,Customer C9853,Office Supplies,Online,4,1440.92
C1150,Tablet,2024-02-22,4,131.62,Customer C1150,Furniture,Cash,1,526.48
C1819,Tablet,2023-11-06,4,674.33,Customer C1819,Office Supplies,Online,3,2697.32
C3517,Chair,2024-05-12,8,537.45,Customer C3517,Office Supplies,Credit Card,2,4299.6
C9564,Laptop,2024-12-30,3,77.03,Customer C9564,Furniture,Cash,2,231.09
C5235,Laptop,2024-07-21,5,681.74,Customer C5235,Office Supplies,Credit Card,2,3408.7
C2011,Tablet,2025-01-19,3,75.62,Customer C2011,Furniture,Cash,4,226.86
C2680,Desk,2024-01-04,8,538.29,Customer C2680,Electronics,Online,1,4306.32
C9129,Desk,2024-06-06,4,411.44,Customer C9129,Office Supplies,Online,2,1645.76
C8030,Monitor,2025-03-06,6,452.54,Customer C8030,Office Supplies,Gift Card,2,2715.24
C5365,Laptop,2023-07-14,4,510.62,Customer C5365,Office Supplies,Gift Card,5,2042.48
C1982,Printer,2023-11-17,1,729.26,Customer C1982,Office Supplies,Debit Card,4,729.26
C4605,Chair,2024-04-19,8,387.1,Customer C4605,Electronics,Online,5,3096.8
C8577,Tablet,2024-07-13,1,47.53,Customer C8577,Electronics,Gift Card,2,47.53
C2073,Laptop,2024-06-30,2,272.08,Customer C2073,Electronics,Credit Card,3,544.16
C7149,Desk,2023-07-31,6,553.39,Customer C7149,Office Supplies,Gift Card,1,3320.34
C7155,Laptop,2025-05-27,3,109.9,Customer C7155,Electronics,Cash,1,329.7
C9960,Monitor,2024-03-04,4,787.22,Customer C9960,Furniture,Gift Card,2,3148.88
C7552,Monitor,2024-01-28,1,42.76,Customer C7552,Office Supplies,Gift Card,1,42.76
C8704,Tablet,2024-12-19,2,406.23,Customer C8704,Furniture,Gift Card,4,812.46
C6344,Chair,2024-10-05,6,55.56,Customer C6344,Furniture,Debit Card,4,333.36
C6871,Laptop,2023-05-27,2,541.28,Customer C6871,Office Supplies,Cash,3,1082.56
C3745,Printer,2023-11-04,8,45.93,Customer C3745,Office Supplies,Gift Card,5,367.44
C5767,Chair,2023-05-10,1,401.55,Customer C5767,Office Supplies,Credit Card,4,401.55
C6802,Monitor,2024-10-07,8,129.57,Customer C6802,Electronics,Credit Card,5,1036.56
C1742,Monitor,2024-12-30,7,188.89,Customer C1742,Furniture,Cash,3,1322.23
C1043,Chair,2025-05-05,1,743.33,Customer C1043,Electronics,Online,1,743.33
C2431,Desk,2024-07-25,4,34.97,Customer C2431,Furniture,Cash,1,139.88
C5845,Phone,2023-05-09,7,475.33,Customer C5845,Furniture,Online,1,3327.31
C7254,Chair,2024-12-19,1,362.77,Customer C7254,Furniture,Cash,1,362.77
C1181,Phone,2024-09-04,3,259.6,Customer C1181,Electronics,Debit Card,3,778.8
C9486,Phone,2024-10-17,4,31.65,Customer C9486,Furniture,Credit Card,1,126.6
C3390,Tablet,2023-12-08,6,479.41,Customer C3390,Furniture,Online,5,2876.46
C5695,Phone,2024-05-14,3,16.45,Customer C5695,Furniture,Gift Card,3,49.35
C6444,Phone,2023-08-17,2,58.06,Customer C6444,Electronics,Credit Card,4,116.12
C9742,Desk,2023-01-14,5,251.7,Customer C9742,Office Supplies,Online,5,1258.5
C8021,Chair,2023-12-14,3,27.49,Customer C8021,Office Supplies,Gift Card,2,82.47
C2764,Desk,2024-12-01,7,419.9,Customer C2764,Office Supplies,Credit Card,4,2939.3
C7272,Phone,2023-11-20,7,611.85,Customer C7272,Furniture,Credit Card,2,4282.95
C9390,Chair,2023-03-08,3,693.46,Customer C9390,Office Supplies,Online,5,2080.38
C8762,Laptop,2025-02-01,2,13.51,Customer C8762,Furniture,Debit Card,5,27.02
C8504,Tablet,2025-02-13,4,548.59,Customer C8504,Furniture,Cash,3,2194.36
C6343,Laptop,2024-11-03,5,173.25,Customer C6343,Electronics,Cash,3,866.25
C2747,Laptop,2024-06-15,2,456.19,Customer C2747,Electronics,Gift Card,5,912.38
C8299,Printer,2023-12-22,7,701.13,Customer C8299,Office Supplies,Cash,3,4907.91
C1010,Printer,2023-06-13,3,786.46,Customer C1010,Electronics,Cash,3,2359.38
C2008,Desk,2023-09-11,7,693.17,Customer C2008,Furniture,Credit Card,5,4852.19
C5760,Phone,2023-06-04,8,661.37,Customer C5760,Furniture,Online,1,5290.96
C9923,Desk,2023-07-03,8,444.81,Customer C9923,Office Supplies,Debit Card,1,3558.48
